order_id,product_id,product_title,category,price,quantity,total,status,created_at,date,day_name,hour,month,week
ORD-100388,1003,Gamis Syari,Fashion,158139,2,316278,COMPLETED,2026-02-13T16:39:01.278412,2026-02-13,Friday,16,2,7
ORD-100389,1020,Daster Kombinasi,Fashion,90769,2,181538,COMPLETED,2026-02-13T09:26:01.278412,2026-02-13,Friday,9,2,7
ORD-100390,1001,Kemeja Pria Premium,Fashion,148609,1,148609,COMPLETED,2026-02-13T16:32:01.278412,2026-02-13,Friday,16,2,7
ORD-100391,1014,Kebaya Brokat,Fashion,379172,2,758344,COMPLETED,2026-02-13T12:09:01.278412,2026-02-13,Friday,12,2,7
ORD-100392,1008,Seragam Kerja,Fashion,133269,1,133269,COMPLETED,2026-02-13T19:25:01.278412,2026-02-13,Friday,19,2,7
ORD-100393,1003,Gamis Syari,Fashion,185921,1,185921,CANCELLED,2026-02-13T16:14:01.278412,2026-02-13,Friday,16,2,7
ORD-100394,1003,Gamis Syari,Fashion,217575,1,217575,COMPLETED,2026-02-14T18:24:01.278412,2026-02-14,Saturday,18,2,7
ORD-100395,1013,Tunik Batik,Fashion,124530,1,124530,COMPLETED,2026-02-14T08:31:01.278412,2026-02-14,Saturday,8,2,7
ORD-100396,1014,Kebaya Brokat,Fashion,309752,1,309752,CANCELLED,2026-02-14T22:57:01.278412,2026-02-14,Saturday,22,2,7
ORD-100397,1017,Blouse Korea,Fashion,94231,2,188462,COMPLETED,2026-02-14T20:36:01.278412,2026-02-14,Saturday,20,2,7
ORD-100398,1016,Kaos Distro,Fashion,95224,1,95224,COMPLETED,2026-02-14T17:34:01.278412,2026-02-14,Saturday,17,2,7
ORD-100399,1019,Kemeja Kantor,Fashion,106891,1,106891,COMPLETED,2026-02-14T19:13:01.278412,2026-02-14,Saturday,19,2,7
ORD-100400,1019,Kemeja Kantor,Fashion,135110,1,135110,PROCESSED,2026-02-14T19:19:01.278412,2026-02-14,Saturday,19,2,7
ORD-100401,1006,Celana Jeans,Fashion,169001,1,169001,COMPLETED,2026-02-14T19:34:01.278412,2026-02-14,Saturday,19,2,7
ORD-100402,1011,Gamis Anak,Fashion,149487,1,149487,COMPLETED,2026-02-14T18:05:01.278412,2026-02-14,Saturday,18,2,7
ORD-100403,1017,Blouse Korea,Fashion,98642,2,197284,COMPLETED,2026-02-14T12:04:01.278412,2026-02-14,Saturday,12,2,7
ORD-100404,1011,Gamis Anak,Fashion,143193,1,143193,CANCELLED,2026-02-14T17:20:01.278412,2026-02-14,Saturday,17,2,7
ORD-100405,1001,Kemeja Pria Premium,Fashion,151677,1,151677,COMPLETED,2026-02-14T15:35:01.278412,2026-02-14,Saturday,15,2,7
ORD-100406,1014,Kebaya Brokat,Fashion,340305,1,340305,SHIPPED,2026-02-15T15:18:01.278412,2026-02-15,Sunday,15,2,7
ORD-100407,1008,Seragam Kerja,Fashion,111937,2,223874,COMPLETED,2026-02-15T13:40:01.278412,2026-02-15,Sunday,13,2,7
ORD-100408,1005,Daster Katun,Fashion,66733,2,133466,COMPLETED,2026-02-15T12:19:01.278412,2026-02-15,Sunday,12,2,7
ORD-100409,1015,Celana Kulot,Fashion,115909,1,115909,COMPLETED,2026-02-15T12:28:01.278412,2026-02-15,Sunday,12,2,7
ORD-100410,1018,Kemeja Flannel,Fashion,148850,1,148850,COMPLETED,2026-02-15T09:05:01.278412,2026-02-15,Sunday,9,2,7
ORD-100411,1020,Daster Kombinasi,Fashion,80322,1,80322,COMPLETED,2026-02-15T15:24:01.278412,2026-02-15,Sunday,15,2,7
ORD-100412,1003,Gamis Syari,Fashion,196667,2,393334,COMPLETED,2026-02-15T22:33:01.278412,2026-02-15,Sunday,22,2,7
ORD-100413,1006,Celana Jeans,Fashion,145170,1,145170,COMPLETED,2026-02-15T14:09:01.278412,2026-02-15,Sunday,14,2,7
ORD-100414,1003,Gamis Syari,Fashion,176817,1,176817,SHIPPED,2026-02-15T14:23:01.278412,2026-02-15,Sunday,14,2,7
ORD-100415,1009,Kemeja Slimfit,Fashion,101010,2,202020,COMPLETED,2026-02-15T16:29:01.278412,2026-02-15,Sunday,16,2,7
ORD-100416,1004,Kebaya Modern,Fashion,225676,1,225676,SHIPPED,2026-02-15T15:24:01.278412,2026-02-15,Sunday,15,2,7
ORD-100417,1011,Gamis Anak,Fashion,134030,1,134030,COMPLETED,2026-02-15T19:38:01.278412,2026-02-15,Sunday,19,2,7
ORD-100418,1005,Daster Katun,Fashion,74183,1,74183,COMPLETED,2026-02-15T17:11:01.278412,2026-02-15,Sunday,17,2,7
ORD-100419,1013,Tunik Batik,Fashion,137238,3,411714,COMPLETED,2026-02-15T17:36:01.278412,2026-02-15,Sunday,17,2,7
ORD-100420,1011,Gamis Anak,Fashion,153324,1,153324,COMPLETED,2026-02-16T15:36:01.278412,2026-02-16,Monday,15,2,8
ORD-100421,1007,Jas Blazer,Fashion,391388,1,391388,COMPLETED,2026-02-16T17:46:01.278412,2026-02-16,Monday,17,2,8
ORD-100422,1015,Celana Kulot,Fashion,113143,2,226286,SHIPPED,2026-02-16T18:04:01.278412,2026-02-16,Monday,18,2,8
ORD-100423,1014,Kebaya Brokat,Fashion,286701,1,286701,COMPLETED,2026-02-16T14:09:01.278412,2026-02-16,Monday,14,2,8
ORD-100424,1014,Kebaya Brokat,Fashion,278875,2,557750,COMPLETED,2026-02-16T22:25:01.278412,2026-02-16,Monday,22,2,8
ORD-100425,1018,Kemeja Flannel,Fashion,177541,1,177541,COMPLETED,2026-02-16T17:50:01.278412,2026-02-16,Monday,17,2,8
ORD-100426,1018,Kemeja Flannel,Fashion,177206,1,177206,COMPLETED,2026-02-17T12:42:01.278412,2026-02-17,Tuesday,12,2,8
ORD-100427,1012,Rok Plisket,Fashion,103056,1,103056,COMPLETED,2026-02-17T16:41:01.278412,2026-02-17,Tuesday,16,2,8
ORD-100428,1013,Tunik Batik,Fashion,139406,3,418218,COMPLETED,2026-02-17T18:06:01.278412,2026-02-17,Tuesday,18,2,8
ORD-100429,1009,Kemeja Slimfit,Fashion,101893,1,101893,COMPLETED,2026-02-17T16:14:01.278412,2026-02-17,Tuesday,16,2,8
ORD-100430,1015,Celana Kulot,Fashion,124800,1,124800,COMPLETED,2026-02-17T17:09:01.278412,2026-02-17,Tuesday,17,2,8
ORD-100431,1012,Rok Plisket,Fashion,98379,3,295137,PROCESSED,2026-02-17T14:05:01.278412,2026-02-17,Tuesday,14,2,8
ORD-100432,1004,Kebaya Modern,Fashion,298015,2,596030,COMPLETED,2026-02-17T15:50:01.278412,2026-02-17,Tuesday,15,2,8
ORD-100433,1007,Jas Blazer,Fashion,363762,1,363762,COMPLETED,2026-02-17T12:28:01.278412,2026-02-17,Tuesday,12,2,8
ORD-100434,1003,Gamis Syari,Fashion,214213,1,214213,SHIPPED,2026-02-18T12:41:01.278412,2026-02-18,Wednesday,12,2,8
ORD-100435,1004,Kebaya Modern,Fashion,241435,1,241435,COMPLETED,2026-02-18T22:11:01.278412,2026-02-18,Wednesday,22,2,8
ORD-100436,1018,Kemeja Flannel,Fashion,157351,1,157351,COMPLETED,2026-02-18T21:25:01.278412,2026-02-18,Wednesday,21,2,8
ORD-100437,1006,Celana Jeans,Fashion,174438,1,174438,COMPLETED,2026-02-18T15:56:01.278412,2026-02-18,Wednesday,15,2,8
ORD-100438,1007,Jas Blazer,Fashion,375137,1,375137,COMPLETED,2026-02-18T08:17:01.278412,2026-02-18,Wednesday,8,2,8
ORD-100439,1003,Gamis Syari,Fashion,213465,1,213465,COMPLETED,2026-02-18T16:12:01.278412,2026-02-18,Wednesday,16,2,8
ORD-100440,1015,Celana Kulot,Fashion,134352,1,134352,CANCELLED,2026-02-18T16:20:01.278412,2026-02-18,Wednesday,16,2,8
ORD-100441,1020,Daster Kombinasi,Fashion,82447,1,82447,COMPLETED,2026-02-18T12:29:01.278412,2026-02-18,Wednesday,12,2,8
ORD-100442,1010,Hoodie Fashion,Fashion,204492,2,408984,COMPLETED,2026-02-19T17:15:01.278412,2026-02-19,Thursday,17,2,8
ORD-100443,1010,Hoodie Fashion,Fashion,188878,1,188878,COMPLETED,2026-02-19T13:38:01.278412,2026-02-19,Thursday,13,2,8
ORD-100444,1005,Daster Katun,Fashion,69499,1,69499,COMPLETED,2026-02-19T16:58:01.278412,2026-02-19,Thursday,16,2,8
ORD-100445,1006,Celana Jeans,Fashion,164378,1,164378,COMPLETED,2026-02-19T13:28:01.278412,2026-02-19,Thursday,13,2,8
ORD-100446,1020,Daster Kombinasi,Fashion,81402,1,81402,COMPLETED,2026-02-19T08:52:01.278412,2026-02-19,Thursday,8,2,8
ORD-100447,1018,Kemeja Flannel,Fashion,153718,1,153718,COMPLETED,2026-02-20T17:53:01.278412,2026-02-20,Friday,17,2,8
ORD-100448,1015,Celana Kulot,Fashion,107302,1,107302,SHIPPED,2026-02-20T10:18:01.278412,2026-02-20,Friday,10,2,8
ORD-100449,1002,Batik Tulis Solo,Fashion,223008,1,223008,COMPLETED,2026-02-20T13:47:01.278412,2026-02-20,Friday,13,2,8
ORD-100450,1016,Kaos Distro,Fashion,70896,1,70896,SHIPPED,2026-02-20T12:52:01.278412,2026-02-20,Friday,12,2,8
ORD-100451,1012,Rok Plisket,Fashion,108244,1,108244,COMPLETED,2026-02-20T18:13:01.278412,2026-02-20,Friday,18,2,8
ORD-100452,1014,Kebaya Brokat,Fashion,369608,1,369608,COMPLETED,2026-02-20T18:02:01.278412,2026-02-20,Friday,18,2,8
ORD-100453,1015,Celana Kulot,Fashion,143161,1,143161,SHIPPED,2026-02-20T12:07:01.278412,2026-02-20,Friday,12,2,8
ORD-100454,1008,Seragam Kerja,Fashion,143405,1,143405,SHIPPED,2026-02-20T17:39:01.278412,2026-02-20,Friday,17,2,8
ORD-100455,1014,Kebaya Brokat,Fashion,286708,1,286708,COMPLETED,2026-02-20T13:03:01.278412,2026-02-20,Friday,13,2,8
ORD-100456,1012,Rok Plisket,Fashion,102486,1,102486,CANCELLED,2026-02-21T13:18:01.278412,2026-02-21,Saturday,13,2,8
ORD-100457,1010,Hoodie Fashion,Fashion,230572,1,230572,PROCESSED,2026-02-21T16:52:01.278412,2026-02-21,Saturday,16,2,8
ORD-100458,1004,Kebaya Modern,Fashion,300009,1,300009,COMPLETED,2026-02-21T15:17:01.278412,2026-02-21,Saturday,15,2,8
ORD-100459,1005,Daster Katun,Fashion,61949,2,123898,COMPLETED,2026-02-21T13:15:01.278412,2026-02-21,Saturday,13,2,8
ORD-100460,1013,Tunik Batik,Fashion,152680,1,152680,COMPLETED,2026-02-21T14:28:01.278412,2026-02-21,Saturday,14,2,8
ORD-100461,1003,Gamis Syari,Fashion,219108,1,219108,COMPLETED,2026-02-21T12:17:01.278412,2026-02-21,Saturday,12,2,8
ORD-100462,1012,Rok Plisket,Fashion,98569,1,98569,SHIPPED,2026-02-21T16:54:01.278412,2026-02-21,Saturday,16,2,8
ORD-100463,1003,Gamis Syari,Fashion,189591,2,379182,COMPLETED,2026-02-21T17:04:01.278412,2026-02-21,Saturday,17,2,8
ORD-100464,1018,Kemeja Flannel,Fashion,180215,1,180215,COMPLETED,2026-02-21T19:20:01.278412,2026-02-21,Saturday,19,2,8
ORD-100465,1010,Hoodie Fashion,Fashion,203611,1,203611,COMPLETED,2026-02-21T16:21:01.278412,2026-02-21,Saturday,16,2,8
ORD-100466,1002,Batik Tulis Solo,Fashion,230094,1,230094,COMPLETED,2026-02-21T19:59:01.278412,2026-02-21,Saturday,19,2,8
ORD-100467,1006,Celana Jeans,Fashion,135040,1,135040,COMPLETED,2026-02-21T21:44:01.278412,2026-02-21,Saturday,21,2,8
ORD-100468,1005,Daster Katun,Fashion,66348,2,132696,PROCESSED,2026-02-21T20:05:01.278412,2026-02-21,Saturday,20,2,8
ORD-100469,1012,Rok Plisket,Fashion,94386,1,94386,COMPLETED,2026-02-21T20:25:01.278412,2026-02-21,Saturday,20,2,8
ORD-100470,1010,Hoodie Fashion,Fashion,216376,2,432752,COMPLETED,2026-02-21T15:06:01.278412,2026-02-21,Saturday,15,2,8
ORD-100471,1001,Kemeja Pria Premium,Fashion,116396,1,116396,COMPLETED,2026-02-21T16:28:01.278412,2026-02-21,Saturday,16,2,8
ORD-100472,1001,Kemeja Pria Premium,Fashion,129678,1,129678,SHIPPED,2026-02-21T12:44:01.278412,2026-02-21,Saturday,12,2,8
ORD-100473,1016,Kaos Distro,Fashion,78992,1,78992,COMPLETED,2026-02-22T18:20:01.278412,2026-02-22,Sunday,18,2,8
ORD-100474,1012,Rok Plisket,Fashion,85936,2,171872,SHIPPED,2026-02-22T18:08:01.278412,2026-02-22,Sunday,18,2,8
ORD-100475,1005,Daster Katun,Fashion,73145,1,73145,COMPLETED,2026-02-22T17:22:01.278412,2026-02-22,Sunday,17,2,8
ORD-100476,1007,Jas Blazer,Fashion,336192,1,336192,COMPLETED,2026-02-22T15:55:01.278412,2026-02-22,Sunday,15,2,8
ORD-100477,1007,Jas Blazer,Fashion,329065,1,329065,COMPLETED,2026-02-22T18:24:01.278412,2026-02-22,Sunday,18,2,8
ORD-100478,1012,Rok Plisket,Fashion,92322,3,276966,COMPLETED,2026-02-22T12:05:01.278412,2026-02-22,Sunday,12,2,8
ORD-100479,1008,Seragam Kerja,Fashion,136800,1,136800,SHIPPED,2026-02-22T17:44:01.278412,2026-02-22,Sunday,17,2,8
ORD-100480,1001,Kemeja Pria Premium,Fashion,145420,2,290840,COMPLETED,2026-02-22T14:32:01.278412,2026-02-22,Sunday,14,2,8
ORD-100481,1007,Jas Blazer,Fashion,356375,2,712750,PROCESSED,2026-02-22T11:15:01.278412,2026-02-22,Sunday,11,2,8
ORD-100482,1016,Kaos Distro,Fashion,74732,1,74732,COMPLETED,2026-02-22T17:56:01.278412,2026-02-22,Sunday,17,2,8
ORD-100483,1012,Rok Plisket,Fashion,85751,2,171502,COMPLETED,2026-02-23T19:23:01.278412,2026-02-23,Monday,19,2,9
ORD-100484,1018,Kemeja Flannel,Fashion,168712,1,168712,SHIPPED,2026-02-23T21:01:01.278412,2026-02-23,Monday,21,2,9
ORD-100485,1019,Kemeja Kantor,Fashion,110536,1,110536,COMPLETED,2026-02-23T10:50:01.278412,2026-02-23,Monday,10,2,9
ORD-100486,1017,Blouse Korea,Fashion,112579,1,112579,COMPLETED,2026-02-24T18:25:01.278412,2026-02-24,Tuesday,18,2,9
ORD-100487,1003,Gamis Syari,Fashion,195135,1,195135,COMPLETED,2026-02-24T13:05:01.278412,2026-02-24,Tuesday,13,2,9
ORD-100488,1017,Blouse Korea,Fashion,122523,2,245046,COMPLETED,2026-02-24T13:37:01.278412,2026-02-24,Tuesday,13,2,9
ORD-100489,1003,Gamis Syari,Fashion,188124,1,188124,COMPLETED,2026-02-24T21:15:01.278412,2026-02-24,Tuesday,21,2,9
ORD-100490,1003,Gamis Syari,Fashion,165619,2,331238,COMPLETED,2026-02-24T17:42:01.278412,2026-02-24,Tuesday,17,2,9
ORD-100491,1006,Celana Jeans,Fashion,177474,1,177474,COMPLETED,2026-02-24T17:22:01.278412,2026-02-24,Tuesday,17,2,9
ORD-100492,1017,Blouse Korea,Fashion,116755,1,116755,COMPLETED,2026-02-24T14:47:01.278412,2026-02-24,Tuesday,14,2,9
ORD-100493,1009,Kemeja Slimfit,Fashion,80513,2,161026,COMPLETED,2026-02-24T20:27:01.278412,2026-02-24,Tuesday,20,2,9
ORD-100494,1009,Kemeja Slimfit,Fashion,85440,1,85440,COMPLETED,2026-02-24T22:31:01.278412,2026-02-24,Tuesday,22,2,9
ORD-100495,1017,Blouse Korea,Fashion,104485,1,104485,COMPLETED,2026-02-25T16:16:01.278412,2026-02-25,Wednesday,16,2,9
ORD-100496,1004,Kebaya Modern,Fashion,292412,2,584824,COMPLETED,2026-02-25T12:00:01.278412,2026-02-25,Wednesday,12,2,9
ORD-100497,1002,Batik Tulis Solo,Fashion,180983,2,361966,COMPLETED,2026-02-25T10:58:01.278412,2026-02-25,Wednesday,10,2,9
ORD-100498,1005,Daster Katun,Fashion,83468,1,83468,SHIPPED,2026-02-25T10:45:01.278412,2026-02-25,Wednesday,10,2,9
ORD-100499,1014,Kebaya Brokat,Fashion,299791,1,299791,COMPLETED,2026-02-25T20:52:01.278412,2026-02-25,Wednesday,20,2,9
ORD-100500,1003,Gamis Syari,Fashion,165858,1,165858,COMPLETED,2026-02-25T17:14:01.278412,2026-02-25,Wednesday,17,2,9
ORD-100501,1017,Blouse Korea,Fashion,121755,3,365265,COMPLETED,2026-02-25T11:18:01.278412,2026-02-25,Wednesday,11,2,9
ORD-100502,1010,Hoodie Fashion,Fashion,201822,1,201822,COMPLETED,2026-02-25T08:36:01.278412,2026-02-25,Wednesday,8,2,9
ORD-100503,1010,Hoodie Fashion,Fashion,179466,2,358932,CANCELLED,2026-02-25T15:49:01.278412,2026-02-25,Wednesday,15,2,9
ORD-100504,1007,Jas Blazer,Fashion,391518,2,783036,COMPLETED,2026-02-25T18:59:01.278412,2026-02-25,Wednesday,18,2,9
ORD-100505,1001,Kemeja Pria Premium,Fashion,129821,1,129821,PROCESSED,2026-02-26T19:21:01.278412,2026-02-26,Thursday,19,2,9
ORD-100506,1001,Kemeja Pria Premium,Fashion,131313,2,262626,COMPLETED,2026-02-26T18:13:01.278412,2026-02-26,Thursday,18,2,9
ORD-100507,1017,Blouse Korea,Fashion,101453,3,304359,CANCELLED,2026-02-26T21:09:01.278412,2026-02-26,Thursday,21,2,9
ORD-100508,1009,Kemeja Slimfit,Fashion,107823,1,107823,COMPLETED,2026-02-26T20:44:01.278412,2026-02-26,Thursday,20,2,9
ORD-100509,1012,Rok Plisket,Fashion,107924,1,107924,COMPLETED,2026-02-26T16:40:01.278412,2026-02-26,Thursday,16,2,9
ORD-100510,1013,Tunik Batik,Fashion,152162,1,152162,CANCELLED,2026-02-26T15:15:01.278412,2026-02-26,Thursday,15,2,9
ORD-100511,1010,Hoodie Fashion,Fashion,184680,1,184680,COMPLETED,2026-02-26T18:47:01.278412,2026-02-26,Thursday,18,2,9
ORD-100512,1011,Gamis Anak,Fashion,126097,1,126097,COMPLETED,2026-02-26T11:49:01.278412,2026-02-26,Thursday,11,2,9
ORD-100513,1019,Kemeja Kantor,Fashion,103648,1,103648,COMPLETED,2026-02-26T15:07:01.278412,2026-02-26,Thursday,15,2,9
ORD-100514,1007,Jas Blazer,Fashion,379868,1,379868,COMPLETED,2026-02-27T19:51:01.278412,2026-02-27,Friday,19,2,9
ORD-100515,1010,Hoodie Fashion,Fashion,212175,2,424350,SHIPPED,2026-02-27T10:20:01.278412,2026-02-27,Friday,10,2,9
ORD-100516,1005,Daster Katun,Fashion,64953,1,64953,COMPLETED,2026-02-27T15:43:01.278412,2026-02-27,Friday,15,2,9
ORD-100517,1010,Hoodie Fashion,Fashion,233328,1,233328,COMPLETED,2026-02-27T10:28:01.278412,2026-02-27,Friday,10,2,9
ORD-100518,1018,Kemeja Flannel,Fashion,139991,2,279982,SHIPPED,2026-02-27T16:08:01.278412,2026-02-27,Friday,16,2,9
ORD-100519,1004,Kebaya Modern,Fashion,308037,1,308037,COMPLETED,2026-02-27T22:52:01.278412,2026-02-27,Friday,22,2,9
ORD-100520,1013,Tunik Batik,Fashion,155536,1,155536,COMPLETED,2026-02-27T17:16:01.278412,2026-02-27,Friday,17,2,9
ORD-100521,1003,Gamis Syari,Fashion,162013,1,162013,COMPLETED,2026-02-27T20:08:01.278412,2026-02-27,Friday,20,2,9
ORD-100522,1011,Gamis Anak,Fashion,159614,1,159614,PROCESSED,2026-02-28T11:27:01.278412,2026-02-28,Saturday,11,2,9
ORD-100523,1013,Tunik Batik,Fashion,142167,1,142167,COMPLETED,2026-02-28T15:58:01.278412,2026-02-28,Saturday,15,2,9
ORD-100524,1006,Celana Jeans,Fashion,161760,1,161760,COMPLETED,2026-02-28T13:39:01.278412,2026-02-28,Saturday,13,2,9
ORD-100525,1008,Seragam Kerja,Fashion,131946,1,131946,COMPLETED,2026-02-28T20:05:01.278412,2026-02-28,Saturday,20,2,9
ORD-100526,1009,Kemeja Slimfit,Fashion,90753,1,90753,SHIPPED,2026-02-28T17:15:01.278412,2026-02-28,Saturday,17,2,9
ORD-100527,1018,Kemeja Flannel,Fashion,181406,2,362812,COMPLETED,2026-02-28T18:34:01.278412,2026-02-28,Saturday,18,2,9
ORD-100528,1016,Kaos Distro,Fashion,84469,1,84469,COMPLETED,2026-02-28T14:01:01.278412,2026-02-28,Saturday,14,2,9
ORD-100529,1011,Gamis Anak,Fashion,113965,1,113965,COMPLETED,2026-02-28T19:51:01.278412,2026-02-28,Saturday,19,2,9
ORD-100530,1016,Kaos Distro,Fashion,90505,1,90505,CANCELLED,2026-02-28T22:06:01.278412,2026-02-28,Saturday,22,2,9
ORD-100531,1008,Seragam Kerja,Fashion,147181,1,147181,COMPLETED,2026-03-01T20:14:01.278412,2026-03-01,Sunday,20,3,9
ORD-100532,1019,Kemeja Kantor,Fashion,134085,2,268170,SHIPPED,2026-03-01T15:54:01.278412,2026-03-01,Sunday,15,3,9
ORD-100533,1006,Celana Jeans,Fashion,170551,1,170551,COMPLETED,2026-03-01T19:58:01.278412,2026-03-01,Sunday,19,3,9
ORD-100534,1019,Kemeja Kantor,Fashion,129824,1,129824,COMPLETED,2026-03-01T21:36:01.278412,2026-03-01,Sunday,21,3,9
ORD-100535,1007,Jas Blazer,Fashion,428456,2,856912,COMPLETED,2026-03-01T21:11:01.278412,2026-03-01,Sunday,21,3,9
ORD-100536,1016,Kaos Distro,Fashion,69185,1,69185,COMPLETED,2026-03-01T17:30:01.278412,2026-03-01,Sunday,17,3,9
ORD-100537,1001,Kemeja Pria Premium,Fashion,143206,1,143206,COMPLETED,2026-03-01T19:11:01.278412,2026-03-01,Sunday,19,3,9
ORD-100538,1011,Gamis Anak,Fashion,119885,1,119885,COMPLETED,2026-03-01T17:07:01.278412,2026-03-01,Sunday,17,3,9
ORD-100539,1017,Blouse Korea,Fashion,122001,2,244002,PROCESSED,2026-03-01T15:25:01.278412,2026-03-01,Sunday,15,3,9
ORD-100540,1019,Kemeja Kantor,Fashion,112277,1,112277,COMPLETED,2026-03-01T12:27:01.278412,2026-03-01,Sunday,12,3,9
ORD-100541,1016,Kaos Distro,Fashion,72726,1,72726,COMPLETED,2026-03-01T21:59:01.278412,2026-03-01,Sunday,21,3,9
ORD-100542,1008,Seragam Kerja,Fashion,147093,1,147093,COMPLETED,2026-03-02T15:18:01.278412,2026-03-02,Monday,15,3,10
ORD-100543,1005,Daster Katun,Fashion,58546,1,58546,COMPLETED,2026-03-02T17:54:01.278412,2026-03-02,Monday,17,3,10
ORD-100544,1019,Kemeja Kantor,Fashion,125505,1,125505,CANCELLED,2026-03-02T20:14:01.278412,2026-03-02,Monday,20,3,10
ORD-100545,1019,Kemeja Kantor,Fashion,120832,1,120832,COMPLETED,2026-03-02T15:22:01.278412,2026-03-02,Monday,15,3,10
ORD-100546,1011,Gamis Anak,Fashion,156766,1,156766,COMPLETED,2026-03-02T12:40:01.278412,2026-03-02,Monday,12,3,10
ORD-100547,1011,Gamis Anak,Fashion,125760,1,125760,COMPLETED,2026-03-02T14:16:01.278412,2026-03-02,Monday,14,3,10
ORD-100548,1004,Kebaya Modern,Fashion,229814,2,459628,COMPLETED,2026-03-02T15:10:01.278412,2026-03-02,Monday,15,3,10
ORD-100549,1014,Kebaya Brokat,Fashion,315445,1,315445,COMPLETED,2026-03-02T16:30:01.278412,2026-03-02,Monday,16,3,10
ORD-100550,1006,Celana Jeans,Fashion,182951,1,182951,COMPLETED,2026-03-03T10:16:01.278412,2026-03-03,Tuesday,10,3,10
ORD-100551,1004,Kebaya Modern,Fashion,242010,1,242010,COMPLETED,2026-03-03T15:35:01.278412,2026-03-03,Tuesday,15,3,10
ORD-100552,1003,Gamis Syari,Fashion,226469,1,226469,COMPLETED,2026-03-03T20:27:01.278412,2026-03-03,Tuesday,20,3,10
ORD-100553,1006,Celana Jeans,Fashion,161052,1,161052,COMPLETED,2026-03-03T11:12:01.278412,2026-03-03,Tuesday,11,3,10
ORD-100554,1014,Kebaya Brokat,Fashion,356644,1,356644,COMPLETED,2026-03-03T18:18:01.278412,2026-03-03,Tuesday,18,3,10
ORD-100555,1010,Hoodie Fashion,Fashion,165573,1,165573,SHIPPED,2026-03-03T16:09:01.278412,2026-03-03,Tuesday,16,3,10
ORD-100556,1012,Rok Plisket,Fashion,84154,1,84154,COMPLETED,2026-03-04T19:30:01.278412,2026-03-04,Wednesday,19,3,10
ORD-100557,1007,Jas Blazer,Fashion,343973,1,343973,CANCELLED,2026-03-04T17:30:01.278412,2026-03-04,Wednesday,17,3,10
ORD-100558,1004,Kebaya Modern,Fashion,264746,1,264746,COMPLETED,2026-03-04T16:05:01.278412,2026-03-04,Wednesday,16,3,10
ORD-100559,1006,Celana Jeans,Fashion,157886,1,157886,COMPLETED,2026-03-05T13:28:01.278412,2026-03-05,Thursday,13,3,10
ORD-100560,1015,Celana Kulot,Fashion,142005,1,142005,COMPLETED,2026-03-05T16:44:01.278412,2026-03-05,Thursday,16,3,10
ORD-100561,1004,Kebaya Modern,Fashion,259379,1,259379,CANCELLED,2026-03-05T16:37:01.278412,2026-03-05,Thursday,16,3,10
ORD-100562,1008,Seragam Kerja,Fashion,148358,1,148358,COMPLETED,2026-03-05T19:34:01.278412,2026-03-05,Thursday,19,3,10
ORD-100563,1016,Kaos Distro,Fashion,74569,1,74569,COMPLETED,2026-03-05T14:54:01.278412,2026-03-05,Thursday,14,3,10
ORD-100564,1002,Batik Tulis Solo,Fashion,252036,1,252036,COMPLETED,2026-03-05T18:39:01.278412,2026-03-05,Thursday,18,3,10
ORD-100565,1005,Daster Katun,Fashion,78186,1,78186,CANCELLED,2026-03-05T13:13:01.278412,2026-03-05,Thursday,13,3,10
ORD-100566,1007,Jas Blazer,Fashion,374272,1,374272,COMPLETED,2026-03-05T22:52:01.278412,2026-03-05,Thursday,22,3,10
ORD-100567,1005,Daster Katun,Fashion,65205,2,130410,PROCESSED,2026-03-05T20:04:01.278412,2026-03-05,Thursday,20,3,10
ORD-100568,1013,Tunik Batik,Fashion,151310,1,151310,COMPLETED,2026-03-06T19:58:01.278412,2026-03-06,Friday,19,3,10
ORD-100569,1001,Kemeja Pria Premium,Fashion,143652,2,287304,COMPLETED,2026-03-06T16:26:01.278412,2026-03-06,Friday,16,3,10
ORD-100570,1005,Daster Katun,Fashion,73786,1,73786,PROCESSED,2026-03-06T18:59:01.278412,2026-03-06,Friday,18,3,10
ORD-100571,1004,Kebaya Modern,Fashion,235099,1,235099,COMPLETED,2026-03-06T14:22:01.278412,2026-03-06,Friday,14,3,10
ORD-100572,1009,Kemeja Slimfit,Fashion,93009,1,93009,COMPLETED,2026-03-07T17:17:01.278412,2026-03-07,Saturday,17,3,10
ORD-100573,1013,Tunik Batik,Fashion,154367,1,154367,COMPLETED,2026-03-07T17:56:01.278412,2026-03-07,Saturday,17,3,10
ORD-100574,1011,Gamis Anak,Fashion,114964,1,114964,COMPLETED,2026-03-07T16:23:01.278412,2026-03-07,Saturday,16,3,10
ORD-100575,1001,Kemeja Pria Premium,Fashion,152182,1,152182,SHIPPED,2026-03-07T14:54:01.278412,2026-03-07,Saturday,14,3,10
ORD-100576,1004,Kebaya Modern,Fashion,247795,3,743385,COMPLETED,2026-03-07T14:49:01.278412,2026-03-07,Saturday,14,3,10
ORD-100577,1011,Gamis Anak,Fashion,133338,1,133338,COMPLETED,2026-03-07T17:13:01.278412,2026-03-07,Saturday,17,3,10
ORD-100578,1014,Kebaya Brokat,Fashion,361139,2,722278,SHIPPED,2026-03-07T19:32:01.278412,2026-03-07,Saturday,19,3,10
